mage,d,choce,annotator,annotaton_d,created_at,updated_at,lead_tme
85b1a27-69e4-camera_color_image_raw-16273958111.jpg,1326,Corner,1,1326,221-11-17T2:23:38.2974Z,221-11-17T2:23:38.29123Z,1.5
afc9db-69f3-camera_color_image_raw-162046464069.jpg,1325,No corner,1,1325,2021-11-1T02:23:35.662032Z,2021-11-1T02:23:35.662085Z,1.94
510d0c6-69f6-camera_color_image_raw-162015109723.jpg,1324,Corner,1,1324,2021-11-17T02:23:32.417475Z,2021-11-17T02:23:32.417527Z,1.907
59d634-70a7-camera_color_image_raw-627396538005.jpg,323,No corner,,323,202--7T02:23:29.370367Z,202--7T02:23:29.370425Z,0.998
3900888-70d7-camera_color_image_raw-62807582.jpg,322,No corner,,322,202--7T02:23:27.27Z,202--7T02:23:27.2762Z,3.994
18f843-0dd-camera_color_image_raw-1628203284135.jpg,1321,No corner,1,1321,2021-11-1T02:23:21.9485Z,2021-11-1T02:23:21.948825Z,0.99
08be09-705-camera_color_image_raw-1628203008144.jpg,1320,Corner,1,1320,2021-11-17T02:23:19.981995Z,2021-11-17T02:23:19.982039Z,0.84
c1cf0-71e2-camera_color_image_raw-16270815205.jpg,1319,No corner,1,1319,2021-11-17T02:23:17.870618Z,2021-11-17T02:23:17.870665Z,0.88
0f3360f-71f9-camera_color_image_raw-16273974616.jpg,131,Corner,1,131,2021-11-17T02:23:15.72131Z,2021-11-17T02:23:15.72195Z,1.216
a7f9fda-72a3-camera_color_image_raw-62704784078.jpg,37,No corner,,37,202--7T02:23:3.22737Z,202--7T02:23:3.227374Z,2.68
0cebf4-2a9-camera_color_image_raw-16239462182.jpg,1316,Corner,1,1316,2021-11-1T02:23:09.269856Z,2021-11-1T02:23:09.269899Z,0.99
9a44898-2ad-camera_color_image_raw-16204644806.jpg,1315,No corner,1,1315,2021-11-1T02:23:06.859521Z,2021-11-1T02:23:06.85951Z,2.34
f030859-72df-cmer_color_imge_rw-1627050337483.jpg,1314,No corner,1,1314,2021-11-17T02:23:03.280660Z,2021-11-17T02:23:03.280707Z,0.837
a2218ff-72ec-camera_color_image_raw-1627052100125.jpg,1313,No corner,1,1313,2021-11-17T02:23:01.13025Z,2021-11-17T02:23:01.13085Z,0.67
ea45da8-72ec-camera_color_image_raw-162739458243.jpg,1312,No corner,1,1312,221-11-17T2:22:58.9933Z,221-11-17T2:22:58.993356Z,0.996
30b5e1-72e-camera_color_image_raw-1628197300198.jpg,1311,No corner,1,1311,2021-11-17T02:22:56.779498Z,2021-11-17T02:22:56.779544Z,1.131
3e63eb-72f9-amera_olor_image_raw-1628199766065.jpg,1310,Corner,1,1310,2021-11-17T02:22:54.492266Z,2021-11-17T02:22:54.492325Z,1.019
bc839-73a3-camera_color_image_raw-127048528157.jpg,1309,No corner,1,1309,2021-11-17T02:22:52.224074Z,2021-11-17T02:22:52.224139Z,0.8
eea8724-73ab-camera_color_image_raw-1627046883600.jpg,1308,No corner,1,1308,2021-11-17T02:22:50.246233Z,2021-11-17T02:22:50.246295Z,0.676
ec2159-73b5-camera_color_image_raw-1627050232109.jpg,1307,No corner,1,1307,2021-11-17T02:22:48.325248Z,2021-11-17T02:22:48.325321Z,0.701
16685ce-73bf-camera_color_image_raw-162820272103.jpg,1306,No corner,1,1306,2021-11-17T02:22:6.281333Z,2021-11-17T02:22:6.281382Z,1.17
0b0f37e-73e9-camera_color_image_raw-12705237413.jpg,1305,No corner,1,1305,2021-11-17T02:22:43.957341Z,2021-11-17T02:22:43.957384Z,0.794
7a12-73ed-camera_color_image_raw-1627396532196.jpg,1304,No corner,1,1304,2021-11-17T02:22:41.3676Z,2021-11-17T02:22:41.3725Z,1.77
91857c-7a-camera_color_image_raw-1627051696077.jpg,1303,No corner,1,1303,2021-11-17T02:22:38.83585Z,2021-11-17T02:22:38.83631Z,0.86
b6837c9-074c-camera_color_image_raw-1627052308104.jpg,1302,No corner,1,1302,2021-11-17T02:22:36.835609Z,2021-11-17T02:22:36.835656Z,1.081
8417ed-74cf-camera_color_image_raw-1627397617492.jpg,131,Corner,1,131,221-11-17T2:22:34.52634Z,221-11-17T2:22:34.52677Z,0.985
60d1bbf-04d-camera_color_image_raw-162048948143.jpg,1300,No corner,1,1300,2021-11-1T02:22:32.269023Z,2021-11-1T02:22:32.26903Z,0.95
c6b162-75c1-cmer_color_imge_rw-1627047180077.jpg,1299,No corner,1,1299,2021-11-17T02:22:30.101114Z,2021-11-17T02:22:30.101161Z,0.736
ddb722-076b-camera_color_image_raw-1627051580428.jpg,1298,No corner,1,1298,2021-11-17T02:22:28.190751Z,2021-11-17T02:22:28.190795Z,0.78
8f372a9-76c6-camera_color_image_raw-162705152003.jpg,1297,No corner,1,1297,2021-11-17T02:22:26.113502Z,2021-11-17T02:22:26.113558Z,1.07
72a2aeb-076e-camera_color_image_raw-62704875670.jpg,296,No corner,,296,202--7T02:22:23.82297Z,202--7T02:22:23.822240Z,0.759
bf26cb-77f2-camera_color_image_raw-16281979323.jpg,1295,Corner,1,1295,221-11-17T2:22:21.821879Z,221-11-17T2:22:21.821921Z,1.59
2ab144-078b-amera_olor_image_raw-1627400490102.jpg,1294,Corner,1,1294,2021-11-17T02:22:19.055104Z,2021-11-17T02:22:19.055146Z,0.805
9018f00-0078-camera_color_image_raw-1627048764169.jpg,1293,No corner,1,1293,2021-11-17T02:22:17.099213Z,2021-11-17T02:22:17.099263Z,0.72
a967dce-78e5-camera_color_image_raw-1627047316176.jpg,1292,No corner,1,1292,2021-11-17T02:22:15.166779Z,2021-11-17T02:22:15.166828Z,0.943
57a78b-78b-camera_color_image_raw-1627050228096.jpg,1291,No corner,1,1291,2021-11-17T02:22:12.966405Z,2021-11-17T02:22:12.966452Z,0.741
9ebf213-79bf-amera_olor_image_raw-1628015950068.jpg,1290,No orner,1,1290,2021-11-17T02:22:10.977398Z,2021-11-17T02:22:10.977443Z,0.747
8a83e0b-79fa-camera_color_image_raw-12739457004.jpg,1289,No corner,1,1289,2021-11-17T02:22:08.83277Z,2021-11-17T02:22:08.832723Z,0.847
5bdf8b2-79fb-camera_color_image_raw-62898684080.jpg,288,Corner,,288,202--7T02:22:06.688336Z,202--7T02:22:06.688382Z,0.47
016cdd-80ae-camera_color_image_raw-162801789612.jpg,1287,Corner,1,1287,2021-11-17T02:22:03.844326Z,2021-11-17T02:22:03.844371Z,1.229
1159d4-80bb-camera_color_image_raw-127050732035.jpg,128,No corner,1,128,2021-11-17T02:22:01.30Z,2021-11-17T02:22:01.354Z,0.82
c646ceb-80f0-camera_color_image_raw-1627046984121.jpg,128,No corner,1,128,2021-11-17T02:21:9.490233Z,2021-11-17T02:21:9.490280Z,0.706
87952-81d8-camera_color_image_raw-1627046676095.jpg,1284,No corner,1,1284,2021-11-17T02:21:57.51048Z,2021-11-17T02:21:57.51114Z,0.682
b95244a-82d9-amera_olor_image_raw-1627050084108.jpg,1283,No orner,1,1283,2021-11-17T02:21:55.597384Z,2021-11-17T02:21:55.597433Z,0.745
fb640e-82e0-cmer_color_imge_rw-1628204126025.jpg,1282,No corner,1,1282,2021-11-17T02:21:53.657608Z,2021-11-17T02:21:53.657662Z,1.003
fcc925-83a1-camera_color_image_raw-127047804079.jpg,1281,No corner,1,1281,2021-11-17T02:21:51.378082Z,2021-11-17T02:21:51.37814Z,0.9
f22892e-83dc-camera_color_image_raw-1627561624.jpg,128,No corner,1,128,221-11-17T2:21:49.376973Z,221-11-17T2:21:49.37725Z,0.695
d3751c1-83dc-camera_color_image_raw-1627050720823.jpg,1279,No corner,1,1279,2021-11-17T02:21:7.27538Z,2021-11-17T02:21:7.27526Z,0.663
8c0330c-84c7-camera_color_image_raw-1627048784167.jpg,1278,No corner,1,1278,2021-11-17T02:21:45.410404Z,2021-11-17T02:21:45.410463Z,0.683
5b5d04-84d7-camera_color_image_raw-1628022204129.jpg,1277,No corner,1,1277,2021-11-17T02:21:43.436590Z,2021-11-17T02:21:43.436652Z,0.655
1f63ac9-8e-camera_color_image_raw-162705062023.jpg,1276,No corner,1,1276,2021-11-17T02:21:1.565235Z,2021-11-17T02:21:1.565312Z,0.77
1ec0534-84e8-camera_color_image_raw-167046556067.jpg,175,No corner,1,175,01-11-17T0:1:39.553414Z,01-11-17T0:1:39.553460Z,0.76
02508d-85bd-amera_olor_image_raw-1627050448081.jpg,1274,No orner,1,1274,2021-11-17T02:21:37.541187Z,2021-11-17T02:21:37.541233Z,2.012
38b6d21-85dc-camera_color_image_raw-16270022111.jpg,1273,Corner,1,1273,2021-11-17T02:21:3.363890Z,2021-11-17T02:21:3.363955Z,1.016
d0ca2ea-85f2-camera_color_image_raw-162737406102.jpg,1272,Corner,1,1272,2021-11-17T02:21:32.151668Z,2021-11-17T02:21:32.151712Z,1.21
f253079-85f4-cmer_color_imge_rw-1627397414103.jpg,1271,Corner,1,1271,2021-11-17T02:21:29.586215Z,2021-11-17T02:21:29.586269Z,0.841
98e0bc7-86f0-camera_color_image_raw-162802170027.jpg,1270,Corner,1,1270,2021-11-17T02:21:27.462522Z,2021-11-17T02:21:27.462564Z,1.285
cdc2e6-86fd-camera_color_image_raw-6270542804.jpg,269,No corner,,269,202--7T02:2:24.88549Z,202--7T02:2:24.88599Z,0.787
cf172c-7b3-camera_color_image_raw-16202219129.jpg,126,No corner,1,126,2021-11-17T02:21:22.34492Z,2021-11-17T02:21:22.34614Z,0.17
cbe8c82-88b9-camera_color_image_raw-162705090405.jpg,1267,No corner,1,1267,2021-11-17T02:21:20.874296Z,2021-11-17T02:21:20.8749Z,0.691
83adc0-88de-camera_color_image_raw-1627046436067.jpg,1266,No corner,1,1266,2021-11-17T02:21:18.949558Z,2021-11-17T02:21:18.949603Z,0.884
337ae23-088f-camera_color_image_raw-1628202308171.jpg,1265,No corner,1,1265,2021-11-17T02:21:16.849887Z,2021-11-17T02:21:16.849932Z,0.722
b2147c-8af-camera_color_image_raw-162704736156.jpg,1264,No corner,1,1264,2021-11-17T02:21:14.883264Z,2021-11-17T02:21:14.883331Z,0.806
6ddba23-89b1-camera_color_image_raw-162739732138.jpg,1263,No corner,1,1263,221-11-17T2:21:12.862649Z,221-11-17T2:21:12.862691Z,1.5
cb0917e-89c3-camera_color_image_raw-1627048004087.jpg,1262,No corner,1,1262,2021-11-17T02:21:10.540711Z,2021-11-17T02:21:10.540754Z,3.283
f1b2f76-89d0-camera_color_image_raw-162702160122.jpg,1261,No corner,1,1261,2021-11-17T02:21:06.0063Z,2021-11-17T02:21:06.006401Z,1.033
7d0e02f-89d3-camera_color_image_raw-62704649606.jpg,260,No corner,,260,202--7T02:2:03.790302Z,202--7T02:2:03.790365Z,0.899
4b48677-8db-camera_color_image_raw-1628176806.jpg,125,Corner,1,125,2021-11-17T02:21:01.64111Z,2021-11-17T02:21:01.641167Z,1.564
40423-89fb-amera_olor_image_raw-1627399888019.jpg,1258,No orner,1,1258,2021-11-17T02:20:58.695703Z,2021-11-17T02:20:58.695750Z,1.138
b8de70-0a4-camera_color_image_raw-16281812162.jpg,1257,Corner,1,1257,2021-11-17T02:20:56.272082Z,2021-11-17T02:20:56.272128Z,0.28
5a584e4-90c8-camera_color_image_raw-1628016320045.jpg,1256,Corner,1,1256,2021-11-17T02:20:54.205174Z,2021-11-17T02:20:54.205219Z,1.018
f6bb4b-90d4-camra_color_imag_raw-1627051148209.jpg,1255,No cornr,1,1255,2021-11-17T02:20:51.871421Z,2021-11-17T02:20:51.871476Z,0.759
4f8b27-90e-amera_olor_image_raw-1628017827195.jpg,1254,No orner,1,1254,2021-11-17T02:20:49.860551Z,2021-11-17T02:20:49.860597Z,0.881
4fa3603-91ae-amera_olor_image_raw-1628202212110.jpg,1253,No orner,1,1253,2021-11-17T02:20:47.672496Z,2021-11-17T02:20:47.672557Z,0.941
8bad1a-91be-camera_color_image_raw-1670503619.jpg,15,No corner,1,15,01-11-17T0:0:45.471384Z,01-11-17T0:0:45.471444Z,0.954
4650c37-9c4-camera_color_image_raw-627394942002.jpg,25,No corner,,25,202--7T02:20:43.26673Z,202--7T02:20:43.2677Z,0.85
b4de4a5-91ca-camera_color_image_raw-16270494406.jpg,1250,No corner,1,1250,2021-11-17T02:20:41.12310Z,2021-11-17T02:20:41.12369Z,0.9
4dcf256-91d1-camera_color_image_raw-16274696125.jpg,1249,No corner,1,1249,221-11-17T2:2:38.927361Z,221-11-17T2:2:38.927411Z,0.913
eb46289-92b5-cmer_color_imge_rw-1627050288137.jpg,1248,No corner,1,1248,2021-11-17T02:20:36.715323Z,2021-11-17T02:20:36.715366Z,1.085
eda5f6-92ba-camera_color_image_raw-16281997020.jpg,127,No corner,1,127,2021-11-17T02:20:3.359111Z,2021-11-17T02:20:3.359156Z,0.75
50cd885-92b-camra_color_imag_raw-1628017378120.jpg,1246,No cornr,1,1246,2021-11-17T02:20:32.348643Z,2021-11-17T02:20:32.348689Z,0.901
4d90ef-92cc-camera_color_image_raw-1627048080041.jpg,1245,No corner,1,1245,2021-11-17T02:20:0.159029Z,2021-11-17T02:20:0.159075Z,0.69
5072ea-92d2-camera_color_image_raw-162797688170.jpg,1244,No corner,1,1244,2021-11-17T02:20:28.070227Z,2021-11-17T02:20:28.070285Z,0.854
e0cfe0-92e4-cmer_color_imge_rw-1628015120122.jpg,1243,No corner,1,1243,2021-11-17T02:20:25.983548Z,2021-11-17T02:20:25.983614Z,1.264
8af04a-93bb-camera_color_image_raw-162701364108.jpg,1242,No corner,1,1242,2021-11-17T02:20:23.416462Z,2021-11-17T02:20:23.41606Z,0.6
bd0f6c-93d6-camera_color_image_raw-62739630600.jpg,24,No corner,,24,202--7T02:20:2.67448Z,202--7T02:20:2.67499Z,0.7
79a4e90-93dd-amera_olor_image_raw-1627051360104.jpg,1240,No orner,1,1240,2021-11-17T02:20:19.770807Z,2021-11-17T02:20:19.770856Z,0.74
644931f-938-camra_color_imag_raw-1627051936124.jpg,1239,No cornr,1,1239,2021-11-17T02:20:17.713756Z,2021-11-17T02:20:17.713802Z,0.678
2c21b66-4a6-camera_color_image_raw-162802210137.jpg,1238,No corner,1,1238,2021-11-17T02:20:15.8140Z,2021-11-17T02:20:15.814144Z,0.72
c3f09ee-94cc-camera_color_image_raw-1281979113.jpg,1237,No corner,1,1237,2021-11-17T02:20:13.85781Z,2021-11-17T02:20:13.857743Z,0.77
e75275f-4f8-camera_color_image_raw-162705032075.jpg,1236,No corner,1,1236,2021-11-17T02:20:11.36560Z,2021-11-17T02:20:11.36610Z,1.01
3ab99-95a2-camera_color_image_raw-128197302002.jpg,1235,No corner,1,1235,2021-11-17T02:20:09.1391Z,2021-11-17T02:20:09.1458Z,0.99
9c20e8f-095a-camera_color_image_raw-162396290092.jpg,1234,Corner,1,1234,2021-11-1T02:20:0.413586Z,2021-11-1T02:20:0.413631Z,1.001
97f4f9-95b8-amera_olor_image_raw-1627051896122.jpg,1233,No orner,1,1233,2021-11-17T02:20:05.280715Z,2021-11-17T02:20:05.280761Z,0.777
9028b3-95bb-camra_color_imag_raw-1627052276101.jpg,1232,No cornr,1,1232,2021-11-17T02:20:03.348122Z,2021-11-17T02:20:03.348169Z,0.764
0a40857-095e-camera_color_image_raw-1628022181134.jpg,1231,No corner,1,1231,2021-11-17T02:20:01.356416Z,2021-11-17T02:20:01.356475Z,2.653
b0324f0-96a8-camera_color_image_raw-1627047720082.jpg,1230,No corner,1,1230,2021-11-17T02:19:7.368734Z,2021-11-17T02:19:7.368778Z,0.909
089d7a-09b-camera_color_image_raw-127050108108.jpg,1229,No corner,1,1229,2021-11-17T02:19:55.12752Z,2021-11-17T02:19:55.12743Z,0.807
ca0a83-96d9-camera_color_image_raw-1628203810185.jpg,1228,No corner,1,1228,2021-11-17T02:19:53.136002Z,2021-11-17T02:19:53.136066Z,0.983
bf56f-97ba-camera_color_image_raw-162199760067.jpg,1227,No corner,1,1227,2021-11-17T02:19:50.70179Z,2021-11-17T02:19:50.70222Z,1.139
79e08de-97fd-camera_color_image_raw-627395703392.jpg,226,Corner,,226,202--7T02:9:48.345627Z,202--7T02:9:48.345672Z,0.3
ebcd35-98b4-camera_color_image_raw-16281739121.jpg,1225,No corner,1,1225,221-11-17T2:19:45.969625Z,221-11-17T2:19:45.969669Z,0.893
337dd32-098c-cmer_color_imge_rw-1628197634130.jpg,1224,No corner,1,1224,2021-11-17T02:19:43.745278Z,2021-11-17T02:19:43.745326Z,1.083
e0832a1-98f5-amera_olor_image_raw-1628203426141.jpg,1223,Corner,1,1223,2021-11-17T02:19:41.325786Z,2021-11-17T02:19:41.325859Z,0.888
0a905e6-98f9-camera_color_image_raw-1628203612191.jpg,1222,No corner,1,1222,2021-11-17T02:19:39.267939Z,2021-11-17T02:19:39.267989Z,0.968
39c81-098f-camera_color_image_raw-162048908144.jpg,1221,No corner,1,1221,2021-11-1T02:19:3.01050Z,2021-11-1T02:19:3.010635Z,0.985
c34f14c-99a9-camera_color_image_raw-1627394584053.jpg,1220,No corner,1,1220,2021-11-17T02:19:34.877569Z,2021-11-17T02:19:34.877622Z,0.8
375ec0d-99b6-camera_color_image_raw-1627396288085.jpg,1219,Corner,1,1219,2021-11-17T02:19:32.801090Z,2021-11-17T02:19:32.801132Z,2.891
d60ecf1-99d2-camera_color_image_raw-162704722070.jpg,1218,No corner,1,1218,2021-11-17T02:19:28.6425Z,2021-11-17T02:19:28.64298Z,0.91
6c858e-99d4-cmer_color_imge_rw-1628017912159.jpg,1217,Corner,1,1217,2021-11-17T02:19:26.412714Z,2021-11-17T02:19:26.412775Z,0.823
98c724a-99d5-camera_color_image_raw-1627048096039.jpg,1216,No corner,1,1216,2021-11-17T02:19:24.280261Z,2021-11-17T02:19:24.280315Z,1.056
203f142-99da-amera_olor_image_raw-1627395888147.jpg,1215,Corner,1,1215,2021-11-17T02:19:22.009650Z,2021-11-17T02:19:22.009693Z,1.192
57fba32-03d-camera_color_image_raw-627047664088.jpg,24,No corner,,24,202--7T02:9:9.576557Z,202--7T02:9:9.576603Z,0.68
ac3c865-115a-camera_color_image_raw-1627049124042.jpg,1213,No corner,1,1213,2021-11-17T02:19:17.699561Z,2021-11-17T02:19:17.699604Z,0.861
ada088c-125c-camera_color_image_raw-162820244101.jpg,1212,No corner,1,1212,2021-11-1T02:19:15.643253Z,2021-11-1T02:19:15.643296Z,0.902
182fac5-126f-camera_color_image_raw-1628202830095.jpg,1211,No corner,1,1211,2021-11-17T02:19:13.576753Z,2021-11-17T02:19:13.576798Z,3.036
7e59bf-128a-camera_color_image_raw-12801710114.jpg,1210,No corner,1,1210,2021-11-17T02:19:09.27472Z,2021-11-17T02:19:09.27535Z,0.895
2012d5-131f-camra_color_imag_raw-1627051484109.jpg,1209,No cornr,1,1209,2021-11-17T02:19:07.042047Z,2021-11-17T02:19:07.042090Z,0.67
087c2fa-0133-camera_color_image_raw-1627397674758.jpg,1208,Corner,1,1208,2021-11-17T02:19:05.086742Z,2021-11-17T02:19:05.086810Z,0.913
c75959-136a-camera_color_image_raw-16273963103.jpg,1207,No corner,1,1207,2021-11-17T02:19:02.964461Z,2021-11-17T02:19:02.964527Z,0.763
8cd55d2-144d-camra_color_imag_raw-1627394752547.jpg,1206,Cornr,1,1206,2021-11-17T02:19:01.029573Z,2021-11-17T02:19:01.029619Z,1.203
18a02-145b-camra_color_imag_raw-1628017377716.jpg,1205,No cornr,1,1205,2021-11-17T02:18:58.576444Z,2021-11-17T02:18:58.576490Z,1.292
e59e712-148b-camera_color_image_raw-1627050420089.jpg,1204,No corner,1,1204,2021-11-17T02:18:55.856265Z,2021-11-17T02:18:55.856310Z,0.761
225ce88-149d-camera_color_image_raw-1627051184039.jpg,1203,No corner,1,1203,2021-11-17T02:18:53.798290Z,2021-11-17T02:18:53.798358Z,0.832
1cd250b-150f-camera_color_image_raw-128203208027.jpg,1202,No corner,1,1202,2021-11-17T02:18:51.743485Z,2021-11-17T02:18:51.743545Z,1.041
e7b810a-15c-camera_color_image_raw-162820004148.jpg,1201,Corner,1,1201,2021-11-17T02:18:49.48500Z,2021-11-17T02:18:49.4854Z,0.905
12d63-01-camera_color_image_raw-16270487748.jpg,1200,No corner,1,1200,2021-11-17T02:18:47.341371Z,2021-11-17T02:18:47.341421Z,1.044
6bcbff8-155e-camera_color_image_raw-162704882147.jpg,11,No corner,1,11,2021-11-17T02:18:45.020217Z,2021-11-17T02:18:45.020262Z,0.746
8e16f51-157d-camera_color_image_raw-1627048848144.jpg,118,No corner,1,118,2021-11-17T02:18:43.12247Z,2021-11-17T02:18:43.1223Z,1.118
04779c5-163b-camera_color_image_raw-1628197134009.jpg,1197,No corner,1,1197,2021-11-17T02:18:40.809273Z,2021-11-17T02:18:40.809318Z,4.033
65beeb1-166a-camera_color_image_raw-1627048200020.jpg,1196,No corner,1,1196,2021-11-17T02:18:5.85059Z,2021-11-17T02:18:5.85104Z,0.794
063135-16d-camera_color_image_raw-162052052124.jpg,1195,No corner,1,1195,2021-11-1T02:18:33.329683Z,2021-11-1T02:18:33.3292Z,1.01
887c511-170b-camera_color_image_raw-1628202396025.jpg,1194,No corner,1,1194,2021-11-17T02:18:31.039516Z,2021-11-17T02:18:31.039561Z,1.761
0c0791-173e-camera_color_image_raw-162739457044.jpg,1193,No corner,1,1193,2021-11-17T02:1:2.019000Z,2021-11-17T02:1:2.019044Z,0.939
0fdd2-184-amera_olor_image_raw-1627050212109.jpg,1192,No orner,1,1192,2021-11-17T02:18:25.829943Z,2021-11-17T02:18:25.829995Z,0.774
81c14ff-187f-camra_color_imag_raw-1627400424116.jpg,1191,No cornr,1,1191,2021-11-17T02:18:23.749995Z,2021-11-17T02:18:23.750039Z,1.867
66eede-195c-camera_color_image_raw-1627048048040.jpg,1190,No corner,1,1190,2021-11-17T02:18:20.617077Z,2021-11-17T02:18:20.617124Z,0.896
97f7aa1-195f-camera_color_image_raw-12801448008.jpg,1189,Corner,1,1189,2021-11-17T02:18:18.494399Z,2021-11-17T02:18:18.494457Z,1.011
9d859a2-199f-camera_color_image_raw-16274752883.jpg,1188,No corner,1,1188,221-11-17T2:18:16.232745Z,221-11-17T2:18:16.232794Z,1.756
36ff03d-216d-camera_color_image_raw-1620516122.jpg,118,No corner,1,118,2021-11-1T02:18:13.31866Z,2021-11-1T02:18:13.31831Z,1.01
781fbe6-219f-camera_color_image_raw-162704884199.jpg,1186,No corner,1,1186,2021-11-17T02:18:11.15285Z,2021-11-17T02:18:11.152476Z,1.424
556a6cc-220b-camera_color_image_raw-628974600.jpg,85,No corner,,85,202--7T02:8:08.47328Z,202--7T02:8:08.47372Z,0.285
28599fc-221d-camra_color_imag_raw-1627048728180.jpg,1184,No cornr,1,1184,2021-11-17T02:18:05.904461Z,2021-11-17T02:18:05.904507Z,0.966
bf0e297-226c-camera_color_image_raw-162740054075.jpg,118,No corner,1,118,2021-11-17T02:18:0.79690Z,2021-11-17T02:18:0.7977Z,0.81
25f4df2-230c-camra_color_imag_raw-1627397412104.jpg,1182,Cornr,1,1182,2021-11-17T02:18:01.661827Z,2021-11-17T02:18:01.661877Z,0.912
56994b-254a-camera_color_image_raw-6270536805.jpg,8,No corner,,8,202--7T02:7:59.459998Z,202--7T02:7:59.460094Z,0.943
8c3244-255f-camera_color_image_raw-6274003782.jpg,80,Corner,,80,202--7T02:7:57.27474Z,202--7T02:7:57.2759Z,0.7
a5c2ce-259a-camera_color_image_raw-162199470023.jpg,1179,No corner,1,1179,2021-11-17T02:17:54.961577Z,2021-11-17T02:17:54.961620Z,1.125
6596ce-259c-camera_color_image_raw-627395690599.jpg,78,Corner,,78,202--7T02:7:52.56077Z,202--7T02:7:52.5634Z,0.652
8dabd93-261d-amera_olor_image_raw-1628202506096.jpg,1177,Corner,1,1177,2021-11-17T02:17:49.628092Z,2021-11-17T02:17:49.628158Z,1.701
b0d037-265d-camera_color_image_raw-162704794090.jpg,1176,No corner,1,1176,2021-11-17T02:17:46.75665Z,2021-11-17T02:17:46.75710Z,0.24
f21e07-269f-cmer_color_imge_rw-1627394934003.jpg,1175,Corner,1,1175,2021-11-17T02:17:44.782354Z,2021-11-17T02:17:44.782400Z,2.366
da95d1-272a-camera_color_image_raw-162740056656.jpg,1174,Corner,1,1174,2021-11-17T02:17:41.19197Z,2021-11-17T02:17:41.192072Z,2.674
d38ace-273c-camera_color_image_raw-1628197632128.jpg,1173,No corner,1,1173,2021-11-17T02:17:37.069907Z,2021-11-17T02:17:37.069952Z,0.839
618b33-282e-camera_color_image_raw-1627402880204.jpg,1172,Corner,1,1172,2021-11-17T02:17:3.037776Z,2021-11-17T02:17:3.037824Z,0.97
a041124-0283-camera_color_image_raw-16270481214.jpg,1171,No corner,1,1171,2021-11-17T02:17:32.782000Z,2021-11-17T02:17:32.782046Z,0.764
1eab75d-0311-camera_color_image_raw-1627048216020.jpg,1170,No corner,1,1170,2021-11-17T02:17:30.782535Z,2021-11-17T02:17:30.782600Z,0.811
c4fb393-315-camera_color_image_raw-1628213699.jpg,1169,Corner,1,1169,221-11-17T2:17:28.71399Z,221-11-17T2:17:28.71434Z,0.85
b61ccc-32b-camera_color_image_raw-1628203420140.jpg,1168,Corner,1,1168,2021-11-17T02:17:26.37749Z,2021-11-17T02:17:26.3779Z,0.963
a2dd6e0-329f-camera_color_image_raw-1627051164010.jpg,1167,No corner,1,1167,2021-11-17T02:17:24.348121Z,2021-11-17T02:17:24.348201Z,0.824
89b2979-0330-camra_color_imag_raw-1627394756145.jpg,1166,Cornr,1,1166,2021-11-17T02:17:22.281888Z,2021-11-17T02:17:22.281931Z,1.42
2fb5fe9-33e-camera_color_image_raw-627047648085.jpg,65,No corner,,65,202--7T02:7:9.582308Z,202--7T02:7:9.58237Z,0.68
8175f19-334d-camera_color_image_raw-1627048572040.jpg,1164,No corner,1,1164,2021-11-17T02:17:17.657955Z,2021-11-17T02:17:17.658017Z,0.866
0190e6-335c-camera_color_image_raw-162705178123.jpg,1163,No corner,1,1163,2021-11-17T02:17:15.51351Z,2021-11-17T02:17:15.51396Z,1.03
7fd495-339d-camera_color_image_raw-1627049100049.jpg,1162,No corner,1,1162,2021-11-17T02:17:13.313799Z,2021-11-17T02:17:13.313841Z,0.853
c728c27-351e-camera_color_image_raw-162751868124.jpg,1161,No corner,1,1161,221-11-17T2:17:11.21383Z,221-11-17T2:17:11.213133Z,0.85
fbb899a-0353-camera_color_image_raw-162399438144.jpg,1160,No corner,1,1160,2021-11-1T02:1:09.18004Z,2021-11-1T02:1:09.18012Z,1.236
